sorted,query,city,name,address,website,email,flagged
true,Boutique Cosmetics Store,Los Angeles,Nordstrom Local Manhattan Beach,"451 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",https://www.nordstrom.com/store-details/nordstrom-local-manhattan-beach?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=486&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=local,,
true,Boutique Cosmetics Store,Los Angeles,Entyce' Boutique & Beauty Bar by Sheena Monique,"1339 Carson St, Carson, CA 90745, United States",http://www.entyceboutique.com/,,
true,Boutique Cosmetics Store,Los Angeles,RLK Fragrances Plus,"2600 Carson St, Carson, CA 90810, United States",,,
true,Boutique Cosmetics Store,Los Angeles,My Wholesale Fashion,"22612 S Avalon Blvd, Carson, CA 90745, United States",http://mywholesalefashion.com/,,
true,Boutique Cosmetics Store,Los Angeles,RODEO COSMETICS.,"8911 Garden Grove Blvd, Garden Grove, CA 92844, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Aritaum Garden Grove: Korean Beauty Supplies & Cosmetics,"9580 Garden Grove Blvd #302, Garden Grove, CA 92844, United States",https://us.aritaum.com/,,
true,Boutique Cosmetics Store,Los Angeles,Merle Norman Cosmetics Studio,"2067 Westminster Mall, Westminster, CA 92683, United States",https://www.merlenormanstudio.com/ca/westminster/mn-10436/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,
true,Boutique Cosmetics Store,Los Angeles,Perfumeria Latina,"650 S Grand Ave #101, Santa Ana, CA 92705, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Jaya's Perfumes,"10401 Beach Blvd #102, Stanton, CA 90680, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Luxury Perfumes,"2800 N Main St, Santa Ana, CA 92705, United States",https://www.shopmainplacemall.com/store/luxury-perfumes,,
true,Boutique Cosmetics Store,Los Angeles,Plush & Poised Beauty Suites & Salon,"11889 Valley View St Suite B, Garden Grove, CA 92845, United States",https://plushnpoised.com/,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Heaven,"1157 Santee St, Los Angeles, CA 90015, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Diamond Beauty Supply,"2227-2231 Rosecrans Ave, Gardena, CA 90249, United States",https://www.diamondbeautystores.com/,,
true,Boutique Cosmetics Store,Los Angeles,TALIX & COMPANY,"5464 South St, Lakewood, CA 90712, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Prestige Cosmetics,"17780 Gothard St, Huntington Beach, CA 92647, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Lamoon Beauty Products,"14931 Chestnut St, Westminster, CA 92683, United States",http://www.precisionnaillacquer.com/,,
true,Boutique Cosmetics Store,Los Angeles,"ALL IN ONE TRADING, INC.","13871 Newhope St, Garden Grove, CA 92843, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Perfume Cosmetics World,"9892 Bolsa Ave, Westminster, CA 92683, United States",http://perfumecosmeticsworld.com/,,
true,Boutique Cosmetics Store,Los Angeles,The Beauty Mark Studio,"7041 Yorktown Ave 101 Studio #29, Huntington Beach, CA 92648, United States",http://www.thebesutymarkstudiolisagail.com/,,
true,Boutique Cosmetics Store,Los Angeles,Popcorn Home Shopping,"8939 Garden Grove Blvd Ste A, Garden Grove, CA 92844, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Helen's Beauty Supply & Salon,"1004 Westminster Mall, Westminster, CA 92683, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Fresh,"3333 Bristol St, Costa Mesa, CA 92626, United States",http://www.fresh.com/,,
true,Soap store,New York,Soap Cherie,"218 Bedford Ave, Brooklyn, NY 11249, United States",http://soapcherie.com/,,
true,Soap store,New York,Anwaar Co.,"354 Atlantic Ave, Brooklyn, NY 11217, United States",http://www.anwaarco.com/,,
true,Soap store,New York,CC SAVON,"100 Linden Blvd #5E, Brooklyn, NY 11226, United States",,,
true,Soap store,New York,Earth & Me Park Slope,"233 5th Ave, Brooklyn, NY 11215, United States",http://earthandme.co/,,
true,Soap store,New York,Buff City Soap,"134 S Ridge St, Rye Brook, NY 10573, United States",https://buffcitysoap.com/,,
true,Soap store,New York,Sea Sponge Soap Co.,"132 Lane B, Hazlet, NJ 07730, United States",http://www.seaspongesoaps.com/,,
true,Soap store,New York,SHEA OLEIN ORGANIC TUSCAN OLIVE BUTTER SOAP,"354 Atlantic Ave, Brooklyn, NY 11217, United States",https://www.anwaarco.com/contact-us,,
true,Soap store,New York,The Sound Soap Co,"21 Tokeneke Rd 2nd Floor, Darien, CT 06820, United States",https://www.soundsoapco.com/,,
true,Soap store,New York,"A Sustainable Village, Zero Waste Shop and Refillery","50 University Pl, New York, NY 10003, United States",http://www.asustainablevillagenyc.com/,,
true,Soap store,New York,Handmade Soap,"244 5th Ave, New York, NY 10001, United States",http://babata.nyc/contact-us/,,
true,Soap store,New York,Natural Orange soaps and candles,"1 Beaufort Pl, New Rochelle, NY 10801, United States",,,
true,Soap store,New York,forevergreen soap & candle studio aka: urbangreen mercantile,"401 W Broad St, Westfield, NJ 07090, United States",https://www.forevergreen44.com/,,
true,Soap store,New York,Witch Baby,"11 Eastman St, Cranford, NJ 07016, United States",https://www.witchbabysoap.com/,,
true,Soap store,New York,King of Natural Products,"1462 Rockaway Pkwy, Brooklyn, NY 11236, United States",http://kingnaturalproducts.com/,,
true,Soap store,New York,Nyah Beauty,"145 Court St Shop 4, Newark, NJ 07103, United States",http://nyahbeauty.com/,,
true,Soap store,New York,The Soap Bar Brooklyn,"537 Kings Hwy, Brooklyn, NY 11223, United States",,,
true,Soap store,New York,Joha Soap Organic Artisans,"6-57 Onderdonk Ave, Ridgewood, NY 11385, United States",,,
true,Soap store,New York,Kosette Beauty Market,"35 W 32nd St, New York, NY 10001, United States",https://www.kosettebeautymarket.com/,,
true,Soap store,New York,Handmade Soap,"139-41 86th Rd, Briarwood, NY 11435, United States",http://babata.nyc/contact-us/,,
true,Soap store,New York,I.E. Spa Indulgences,"70 N 7th St, Brooklyn, NY 11249, United States",http://www.ie-spa-indulgences.com/,,
true,Soap store,New York,Cecile's Bath & Body,"Located in Remedies Herb Shop, 453 Court St, Brooklyn, NY 11231, United States",http://www.cecilesbathandbody.com/,,
true,Soap store,New York,Ebaata Skincare,"495 Flatbush Ave C21, Brooklyn, NY 11225, United States",https://ebaataskincare.com/,,
true,Soap store,New York,PureRootz,"61 4th Ave, East Orange, NJ 07017, United States",,,
true,Soap store,New York,K&K's BathBomB Co.,"550 W 125th St, New York, NY 10027, United States",,,
true,Soap store,New York,soapplace,"832 Ridgewood Ave, North Brunswick Township, NJ 08902, United States",,,
true,Soap store,New York,GAY SOAP BAR,"411 E 70th St #2A, New York, NY 10021, United States",https://gaysoap.bar/,,
true,Soap store,New York,Madina Industrial Corporation,"568 Atlantic Ave, Brooklyn, NY 11217, United States",https://www.madinaonline.com/,,
true,Soap store,New York,Lush Spa Lexington Ave.,"783 Lexington Ave, New York, NY 10065, United States",https://www.lush.com/us/en_us/?y_source=1_ODM2OTMwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Heavenly Homemade Soap,"New York, NY 10009, United States",,,
true,Soap store,New York,Manos Soap Company,"1 Spezzano Dr, Riverside, CT 06878, United States",https://manossoap.com/,,
true,Soap store,New York,Flawless Scentsations,"90 Liberty Ave, Brooklyn, NY 11212, United States",,,
true,Soap store,New York,Suplex Soap,"439 Atlantic Ave, East Rockaway, NY 11518, United States",https://suplexsoap.com/,,
true,Soap store,New York,Essential Palace (ESP),"564 Atlantic Ave, Brooklyn, NY 11217, United States",http://www.essentialpalace.com/,,
true,Soap store,New York,Clean Soap Shop,"105 Broadway, Brooklyn, NY 11249, United States",http://www.cleansoapshop.com/,,
true,Soap store,New York,Royal Spanish Temple,"74th St, Queens, NY 11385, United States",,,
true,Boutique Cosmetics Store,New York,Credo Beauty,"99 N 6th St, Brooklyn, NY 11249, United States",https://credobeauty.com/,,
true,Boutique Cosmetics Store,New York,La La Lipstick : Makeup Boutique,"4902 13th Ave, Brooklyn, NY 11219, United States",,,
true,Boutique Cosmetics Store,New York,THE FACE SHOP,"25 W 32nd St, New York, NY 10001, United States",http://thefaceshopny.com/,,
true,Boutique Cosmetics Store,New York,Brite Boutique,"5513 Bergenline Ave, West New York, NJ 07093, United States",,,
true,Boutique Cosmetics Store,New York,Eve Beauty Source Union Square,"830 Broadway, New York, NY 10003, United States",,,
true,Boutique Cosmetics Store,New York,Amore Shop,"257 Broad Ave C, Palisades Park, NJ 07650, United States",,,
true,Boutique Cosmetics Store,New York,Dabakh Boutique Solutions,"1956 Adam Clayton Powell Jr Blvd, New York, NY 10026, United States",,,
true,Boutique Cosmetics Store,New York,Beauty Kingdom USA Corporation,"1317 Broadway, Brooklyn, NY 11221, United States",,,
true,Boutique Cosmetics Store,New York,Beauty Market Place,"86 Broad St, Elizabeth, NJ 07201, United States",https://shopbeautymarketplace.com/,,
true,Boutique Cosmetics Store,New York,feel Beauty Supply,"526 Schroeders Ave, Brooklyn, NY 11239, United States",,,
true,Boutique Cosmetics Store,New York,feel Beauty Supply,"2034 Green Acres Rd S, Valley Stream, NY 11581, United States",,,
true,Boutique Cosmetics Store,New York,URBAN BEAUTY SUPPLY,"1199 Castleton Ave, Staten Island, NY 10310, United States",http://www.statenislandbeauty.com/,,
true,Soap store,New York,Urban Secrets,"134 Spring St Suite 304, New York, NY 10012, United States",,,
true,Soap store,New York,VIBRANZA ORGANIC SOAPS.,"107-19 111th St, South Richmond Hill, NY 11419, United States",,,
true,Soap store,New York,SoapCompare - Natural Soap Reviews,"1569 2nd Ave, New York, NY 10028, United States",https://www.soapcompare.com/?page_id=1308,,
true,Soap store,New York,RBeach Soap Company,"90-16 Rockaway Beach Blvd, Far Rockaway, NY 11693, United States",,,
true,Soap store,New York,Q-Home 99¢ & Up,"334 Utica Ave, Brooklyn, NY 11213, United States",,,
true,Soap store,New York,Salty Dog Soap Company,"775 4th Ave, Brooklyn, NY 11232, United States",https://saltydogsoap.com/,,
true,Soap store,New York,"KEAFRICA African store, sample sale, fashion brands, and size inclusive clothing, beauty, hair cream, bags, coffee, soap","163 Willoughby St, Brooklyn, NY 11201, United States",http://www.keafrica.com/,,
true,Soap store,New York,Brookfield Soaps,"216 7th Ave, New York, NY 10011, United States",,,
true,Soap store,New York,"Polo Soap Supplies, INC.","19-21 38th St, Astoria, NY 11105, United States",,,
true,Soap store,New York,LoveLee Soap,"Glen Ave, Palisades Park, NJ 07650, United States",,,
true,Soap store,New York,FreshPits Natural Products,"1927 Grand Ave, Baldwin, NY 11510, United States",,,
true,Soap store,New York,CJ Candles & Soaps,"1808 Prospect Pl, Brooklyn, NY 11233, United States",,,
true,Soap store,New York,Spadet,"140 W End Ave APT 1F, New York, NY 10023, United States",http://www.spadet.com/,,
true,Soap store,New York,Sunshine Creations,"#11221, Brooklyn, NY 11221, United States",https://sunshinecreationss.com/?utm_campaign=gmb,,
true,Soap store,New York,Stop & Shop,"653 Hillside Ave., New Hyde Park, NY 11040, United States",https://stores.stopandshop.com/ny/new-hyde-park/653-hillside-avenue?y_source=1_NDE5NTc2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Officina Profumo-Farmaceutica di Santa Maria Novella,"285 Lafayette St, New York, NY 10012, United States",https://us.smnovella.com/,,
true,Soap store,New York,Jaxnrose Soaps,"6661 73rd Pl, Middle Village, NY 11379, United States",https://www.jaxnrosesoaps.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3703612069503387089,,
true,Soap store,New York,Al-Riyan Essential Oils,"2831 Atlantic Ave, Brooklyn, NY 11207, United States",http://www.alriyan.com/,,
true,Soap store,New York,Diptyque Brooklyn,"229 Bedford Ave, Brooklyn, NY 11211, United States",https://stores.diptyqueparis.com/en/diptyque-brooklyn,,
true,Soap store,New York,Manding Company,"246 E 125th St, New York, NY 10035, United States",,,
true,Soap store,New York,Little Meadow Soap Company,"137 Stefanic Ave #1, Elmwood Park, NJ 07407, United States",,,
true,Soap store,New York,B.Witching Bath Co.,"174 Lincoln Ave, Hawthorne, NJ 07506, United States",https://www.bwitchingbathco.com/,,
true,Soap store,New York,sweet serenity soap co.,"3054 E Tremont Ave, Bronx, NY 10461, United States",,,
true,Soap store,New York,Takamichi Beauty Room,"125 E 17th St, New York, NY 10003, United States",https://takamichibeautyroom.com/,,
true,Soap store,New York,LifeThyme Natural Market,"410 6th Ave, New York, NY 10011, United States",https://shop.lifethymemarket.com/,,
true,Soap store,New York,Diptyque Grand Central,"1 Grand Central Terminal Lexington Passage MC-67A MC-67A, New York, NY 10017, United States",https://stores.diptyqueparis.com/en/diptyque-grand-central,,
true,Soap store,New York,"love, Aunt Bonnie","244 5th Ave, New York, NY 10001, United States",http://loveauntbonnie.com/,,
true,Soap store,New York,The Eclectic Chic Boutique,"547 Bloomfield Ave, Montclair, NJ 07042, United States",https://www.theeclecticchicboutique.com/,,
true,Soap store,New York,Qadi Club,"465 Grand St, Jersey City, NJ 07302, United States",https://qadiclub.shop/,,
true,Soap store,New York,FabYouLife,"129-145 Court St Makershop #2, Newark, NJ 07103, United States",http://www.fabyoulife.com/,,
true,Soap store,New York,Sweet Fig Shop,"394 Bloomfield Ave, Caldwell, NJ 07006, United States",https://www.sweetfigshop.com/,,
true,Soap store,New York,"WORLD TRADE CENTER, NY","185 Greenwich St, New York, NY 10007, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST286&y_source=1_MTM3MjIwNzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Soap store,New York,J.A.S Soap,"Linden, NJ 07036, United States",,,
true,Soap store,New York,"THE MALL AT SHORT HILLS, NJ","1200 Morris Tpke, Short Hills, NJ 07078, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST003&y_source=1_MTM3MjIwMTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Soap store,New York,Wicked Scents Hoboken,"163 2nd St, Hoboken, NJ 07030, United States",http://www.shopwickedscents.com/,,
true,Soap store,New York,ShopRite of Hoboken,"900 Madison St, Hoboken, NJ 07030, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=118,,
true,Soap store,New York,Yeyeo Botanica,"186 W Market St, Newark, NJ 07103, United States",http://www.yeyeo.com/,,
true,Soap store,New York,ShopRite of Hadley Commons,"6781 Hadley Rd, South Plainfield, NJ 07080, United States",https://www.shoprite.com/,,
true,Soap store,New York,M.F. Convenience Store,"445 Jackson Ave, Elizabeth, NJ 07201, United States",,,
true,Soap store,New York,"Newark International Airport, NJ","1 Terminal C, Newark, NJ 07114, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST068&y_source=1_MTM3MjIxMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Soap store,New York,ALL BODY SHOP INSIDE OUTSIDE,"25A Branford Pl, Newark, NJ 07102, United States",,,
true,Soap store,New York,Grove Apothecary,"302 W 12th St, New York, NY 10014, United States",http://www.groveapothecary.com/,,
true,Soap store,New York,Krauszer's Food - Deli & Liquor,"40 Meadowlands Pkwy, Secaucus, NJ 07094, United States",https://krauszersfoodliquordeli.gotoliquorstore.com/,,
true,Soap store,New York,JoJo's Luxury,"5627 2nd St, Long Island City, NY 11101, United States",https://www.jojosluxury.com/,,
true,Soap store,New York,"28 St Soap Co. | Premium Soap, Best Bar Soap, Dermatologist Tested","79 Madison Ave #711, New York, NY 10016, United States",,,
true,Soap store,New York,Stop & Shop,"1710 Ave Y, Brooklyn, NY 11235, United States",https://stores.stopandshop.com/ny/brooklyn/1710-avenue-y?y_source=1_NDE5NTQyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,The Soap Room,"163 Broad St, Matawan, NJ 07747, United States",,,
true,Soap store,New York,Enchanted Empress Essentials,"224th St, Queens, NY 11413, United States",,,
true,Boutique Cosmetics Store,New York,Credo Beauty,"9 Prince St, New York, NY 10012, United States",https://credobeauty.com/,,
true,Boutique Cosmetics Store,New York,feel Beauty Supply,"348 Rockaway Turnpike, Lawrence, NY 11559, United States",,,
true,Boutique Cosmetics Store,New York,Luxury Beauty Store,"1285 Avenue Of The Americas Ubs Building, Concourse Level, New York, NY 10019, United States",,,
true,Boutique Cosmetics Store,New York,Donna Karan Cosmetics,"767 5th Ave, New York, NY 10153, United States",http://www.donnakaran.com/,,
true,Boutique Cosmetics Store,New York,Cañas Shop,"526 E 138th St, Bronx, NY 10454, United States",,,
true,Boutique Cosmetics Store,New York,Brooklyn Discount & Gift Shop,"766 Coney Island Ave #5355, Brooklyn, NY 11218, United States",,,
true,Boutique Cosmetics Store,New York,Eve Beauty Source,"13614 Roosevelt Ave, Queens, NY 11354, United States",,,
true,Boutique Cosmetics Store,New York,W Beauty,"9420 63rd Dr, Rego Park, NY 11374, United States",,,
true,Boutique Cosmetics Store,New York,Hello Beauty (Optima Beauty Supply),"4911 5th Ave, Brooklyn, NY 11220, United States",,,
true,Boutique Cosmetics Store,New York,Eve Beauty Source,"778 8th Ave, New York, NY 10036, United States",http://evebeautynyc.com/,,
true,Boutique Cosmetics Store,New York,Pro Beauty Supply,"2177 White Plains Rd, Bronx, NY 10462, United States",https://www.facebook.com/probeauty718,,
true,Boutique Cosmetics Store,New York,Beautique / 뷰티크,"232 Broad Ave, Palisades Park, NJ 07650, United States",,,
true,Boutique Cosmetics Store,New York,"K-Beauty Outlet, kbeauty, k-beauty, Korean cosmetics, korean skincare, anua, Round Lab, Cosrx, Etude, Tirtir, 한국화장품, Fwee","1626 Palisade Ave, Fort Lee, NJ 07024, United States",http://www.kbuty.com/,,
true,Boutique Cosmetics Store,New York,Beauty Hound,"211 Gates Rd, Little Ferry, NJ 07643, United States",https://beautyhound.com/,,
true,Boutique Cosmetics Store,New York,Maison Rouge,"105 Pondfield Rd, Bronxville, NY 10708, United States",,,
true,Boutique Cosmetics Store,New York,Bergdorf Goodman,"754 5th Ave, New York, NY 10019, United States",https://stores.bergdorfgoodman.com/stores/bergdorf-goodman-womens-store,,
true,Boutique Cosmetics Store,New York,BeautifLe Cosmetics,"1176 Stasia St, Teaneck, NJ 07666, United States",http://www.beautiflecosmetics.com/,,
true,Boutique Cosmetics Store,New York,HELLO BEAUTY,"32-21 Steinway St, Astoria, NY 11103, United States",,,
true,Boutique Cosmetics Store,New York,The Lipstick Box,"8815 3rd Ave, Brooklyn, NY 11209, United States",,,
true,Boutique Cosmetics Store,New York,Jones Road,"111 Grove St, Montclair, NJ 07042, United States",https://jonesroadbeauty.com/,,
true,Boutique Cosmetics Store,New York,Gabby's Bazzar,"3411 Bergenline Ave, Union City, NJ 07087, United States",,,
true,Boutique Cosmetics Store,New York,Fragrance & Accessories Corporation,"341 Central Ave, Jersey City, NJ 07307, United States",http://www.facebook.com/fragranceacc,,
true,Boutique Cosmetics Store,New York,The AVON Store,"1066 Springfield Ave, Irvington, NJ 07111, United States",http://www.youravon.com/oricketts,,
true,Boutique Cosmetics Store,New York,Cosmetic Boutique & Medical Spa,"1 S Greeley Ave, Chappaqua, NY 10514, United States",http://www.thecosmeticboutique.net/,,
true,Boutique Cosmetics Store,New York,feel Beauty Supply,"121 Broad St, Elizabeth, NJ 07201, United States",,,
true,Boutique Cosmetics Store,New York,EZCosmetic Corporation.,"54-24 Myrtle Ave, Ridgewood, NY 11385, United States",,,
true,Boutique Cosmetics Store,New York,texture beauty essentials,"1889 Springfield Ave, Maplewood, NJ 07040, United States",http://www.texturebe.com/,,
true,Boutique Cosmetics Store,New York,AVON To Go At Home Delivery,"1406 Myrtle Ave, Brooklyn, NY 11237, United States",http://www.avon.com/repstore/silviabooth,,
true,Soap store,New York,ShopRite of Plainview - Woodbury Rd,"444 Woodbury Rd, Plainview, NY 11803, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=800,,
true,Soap store,New York,Love Peace Forward Online Shopping Store,"64 Division Ave, Hicksville, NY 11801, United States",,,
true,Soap store,New York,The Soap and Candle Dude,"720 Shore Rd #203, Lindenhurst, NY 11757, United States",,,
true,Soap store,New York,Stop & Shop,"460 Franklin Ave, Franklin Square, NY 11010, United States",https://stores.stopandshop.com/ny/franklin-square/460-franklin-ave?y_source=1_NDE5NTY4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Stop & Shop,"55 Motor Ave, Farmingdale, NY 11735, United States",https://stores.stopandshop.com/ny/farmingdale/55-motor-avenue?y_source=1_NDE5NTcyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Stop & Shop,"3750 Hempstead Tpke, Levittown, NY 11756, United States",https://stores.stopandshop.com/ny/levittown/3750-hempstead-turnpike?y_source=1_NDE5NTYyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Smokeez Cigar & Convenience store,"96 Main St, Mineola, NY 11501, United States",,,
true,Soap store,New York,Stop & Shop,"50 Cherry Valley Ave, West Hempstead, NY 11552, United States",https://stores.stopandshop.com/ny/west-hempstead/50-cherry-valley-road?y_source=1_NDE5NTcwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Amityville Apothecary,"174 Park Ave, Amityville, NY 11701, United States",http://amityvilleapothecary.com/,,
true,Soap store,New York,Stop & Shop,"905 Atlantic Ave, Baldwin, NY 11510, United States",https://stores.stopandshop.com/ny/baldwin/905-atlantic-ave?y_source=1_NDE5NTg0Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,Stop & Shop,"8101 Jericho Tpke, Woodbury, NY 11797, United States",https://stores.stopandshop.com/ny/woodbury/8101-jericho-turnpike?y_source=1_NDE5NTgxOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,"ROOSEVELT FIELD, NY","630 Old Country Rd, Garden City, NY 11530, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST134&y_source=1_MTM3MjIwMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Soap store,New York,Aawa Convenience & Candy Store,"817 Prospect Ave, Westbury, NY 11590, United States",,,
true,Soap store,New York,Reina Beauty Care,"39 W Merrick Rd, Freeport, NY 11520, United States",,,
true,Soap store,New York,The Company Store,"80 Ruland Rd, Melville, NY 11747, United States",http://www.thecosmeticscompanystore.com/,,
true,Soap store,New York,ShopRite of New Hyde Park,"2335 New Hyde Park Rd, New Hyde Park, NY 11042, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=812,,
true,Soap store,New York,Celebrations Cards - Lyn Gift Shop,"11 Atlantic Ave, Lynbrook, NY 11563, United States",https://celebrationshallmark.com/,,
true,Soap store,New York,ShopRite of Bethpage,"3901 Hempstead Tpke, Bethpage, NY 11714, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=809,,
true,Soap store,New York,99¢ and Up + Super Discount Store,"173A W Merrick Rd, Freeport, NY 11520, United States",,,
true,Soap store,New York,ShopRite of Massapequa,"5508 Sunrise Hwy, Massapequa, NY 11758, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=815,,
true,Soap store,New York,Shop Fair Supermarket,"973 Front St, Uniondale, NY 11553, United States",https://www.mercato.com/shop/shop-fair-supermarket-3?utm_source=2758-shop-fair-supermarket-3&utm_medium=googlemybusiness&utm_campaign=,,
true,Soap store,New York,A Time For Karma,"14 S Village Ave, Rockville Centre, NY 11570, United States",http://atimeforkarma.com/,,
true,Soap store,New York,Stop & Shop,"530 W Old Country Rd, Hicksville, NY 11801, United States",https://stores.stopandshop.com/ny/hicksville/530-west-old-country-road?y_source=1_NDE5NTcxMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,"Essence de Beauté, Inc","425 Meacham Ave, Elmont, NY 11003, United States",http://www.essencedebeaute.com/,,
true,Soap store,New York,Stop & Shop,"95 Old Country Rd, Carle Place, NY 11514, United States",https://stores.stopandshop.com/ny/carle-place/95-old-country-road?y_source=1_NDE5NTg2MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,ShopRite of Uniondale,"1121 Jerusalem Ave, Uniondale, NY 11553, United States",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=804,,
true,Soap store,New York,Whole Foods Market,"867 E Gate Blvd, Garden City, NY 11530, United States",https://www.wholefoodsmarket.com/stores/westbury?utm_source=google&utm_medium=organic&utm_campaign=listings,,
true,Soap store,New York,Super 99¢ Store,"350 Fulton Ave, Hempstead, NY 11550, United States",,,
true,Soap store,New York,Sweet Pea - Gourmet Grocery Store,"1483 Broadway, Hewlett, NY 11557, United States",http://sweet-grocery-store.edan.io/,,
true,Soap store,New York,Shop Fresh Supermarket领鲜超市,"2046 Lakeville Rd, New Hyde Park, NY 11040, United States",https://shopseasonfresh.com/,,
true,Soap store,New York,Beacon Bath & Bubble,"458 Main St, Beacon, NY 12508, United States",,,
true,Soap store,New York,Stop & Shop,"465 Atlantic Ave, Oceanside, NY 11572, United States",https://stores.stopandshop.com/ny/oceanside/465-atlantic-avenue?y_source=1_NDE5NTY4Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Soap store,New York,STEM Handmade Soap,"12405 Madison Ave, Lakewood, OH 44107, United States",https://stemsoaps.com/,,
true,Soap store,New York,sammysoap,"123 W Argonne Dr, Kirkwood, MO 63122, United States",http://sammysoap.com/,,
true,Soap store,New York,Hanamaru Japanese Mart,"140 Jericho Tpke unit c, Syosset, NY 11791, United States",http://hanamarumart.us/,,
true,Soap store,New York,Yaya Convenience Store,"8997 217th St, Queens Village, NY 11427, United States",,,
true,Soap store,New York,BESFREN BEAUTY,"165-01 Northern Blvd, Flushing, NY 11358, United States",https://www.besfrenbeauty.com/,,
true,Soap store,New York,Backyard Bees,"100-102 Audrey Ave, Oyster Bay, NY 11771, United States",https://backyardbeesusa.com/,,
true,Soap store,New York,P & M Convenience Store,"16821 Union Tpke, Fresh Meadows, NY 11366, United States",,,
true,Soap store,New York,Mubarak Health & Beauty,"92-18 Guy R Brewer Blvd, Jamaica, NY 11433, United States",,,
true,Soap store,New York,Ricky Deli Store,"14706 45th Ave, Flushing, NY 11355, United States",https://www.fantuanorder.com/store/deli-store/us-10777?f_promotion=6427&f_channel=891567&f_type=0&f_id=1,,
true,Soap store,New York,FOOD BAZAAR,"242-02 61st Ave, Douglaston, NY 11362, United States",https://www.foodbazaar.com/find-your-store/,,
true,Soap store,New York,FRESH MEADOWS FOOD MART,"6974 188th St, Fresh Meadows, NY 11365, United States",,,
true,Soap store,New York,Dhyia Grocery & Convenience Store Inc,"60-02 Kissena Blvd, Flushing, NY 11355, United States",,,
true,Soap store,New York,Mud Genius Inc,"212-91 26th Ave, Bayside, NY 11360, United States",http://www.mudgenius.com/,,
true,Soap store,New York,8770 Sutphin Discounts,"8770 Sutphin Blvd, Jamaica, NY 11435, United States",,,
true,Soap store,New York,Queens Health Emporium,"15901 Horace Harding Expy, Fresh Meadows, NY 11365, United States",http://www.queenshealthemporium.com/,,
